filename,url
9952ed77568d603f3e6932e3d3557977.txt,https://www.youtube.com/watch?v=SSmpyoIdJTc
66ea08030d3f8e4335cb3b932f265997.txt,https://www.youtube.com/watch?v=_MNgb7nL0oo
5fa83182432bca6dfcf00398c98e1f79.txt,https://www.youtube.com/watch?v=e4c_UP2fSjg
4a96c1bae4311d02c8497c5a728626b1.txt,https://www.youtube.com/watch?v=Q81RR3yKn30
8c12c2e5afe94e5045413c94b8e8ab96.txt,https://www.youtube.com/watch?v=Xm2C_gTAl8c
bc022de979fc1f94e16a952493367432.txt,https://www.youtube.com/watch?v=NGf0voTMlcs
cee705ee119dda2f8b7c60eefecfdd60.txt,https://www.youtube.com/watch?v=VqKq78PVO9g
b87320e4ef32f20eccdfee34116c369e.txt,https://www.youtube.com/watch?v=GMF4Td7KtB0
976544b1198ea8d8b6ecd32b35c9d550.txt,https://www.youtube.com/watch?v=LmpBt0tenJE
73e3174145ad26736fd3ef48d7dcd05c.txt,https://www.youtube.com/watch?v=frdGPG10dOA
7dbba134209aaa2bbde31cbddbf819ed.txt,https://www.youtube.com/watch?v=yXn9b1_T9hY
b3bad3e7dbaa511b90f928f7b96c6db8.txt,https://www.youtube.com/watch?v=yIYKR4sgzI8
9f6de9e99ca4a72e62a03765baa2919b.txt,https://www.youtube.com/watch?v=EKm0spFxFG4
bb8e12762217e8b8c75d5fdbdc3792e6.txt,https://www.youtube.com/watch?v=C5268D9t9Ak
7b0e187ce805d1b59fa42fefaed02cc9.txt,https://www.youtube.com/watch?v=Ax5kqLHls-I
f96deda7b0056fd6601cc45e8bff284b.txt,https://www.youtube.com/watch?v=aL21Y-u0SRs
0648c0a02b5cf759eb30f81378892cad.txt,https://www.youtube.com/watch?v=VK6v9Ure8Lk
6ad122be022015f2cd07691ac06a9321.txt,https://www.youtube.com/watch?v=tGXpvwdYTtA
f9f5c4c7fa1c93f3f9d4687eba9a7776.txt,https://www.youtube.com/watch?v=ZYToTcsDrL8
e4726dc2b186ad0b40d1bab7e3952f03.txt,https://www.youtube.com/watch?v=gkXX4h3qYm4
de8e73f8e935705364fdf8c2e0ba8ecf.txt,https://www.youtube.com/watch?v=v6VJ2RO66Ag
0b33b62542ee896d00d45fda6d0aad8b.txt,https://www.youtube.com/watch?v=J4Wdy0Wc_xQ
4d603c3d6be443995b14d94002b35ddb.txt,https://www.youtube.com/watch?v=uV2gdNt2MLc
cb4d1b0e05e266cd5c745dbea72707cc.txt,https://www.youtube.com/watch?v=dlrYlP6TZa4
bfbdffa083462d1040272af7b806f763.txt,https://www.youtube.com/watch?v=_QuGM_FW9eo
1ad2679ad67f363c7e08209b15a97b26.txt,https://www.youtube.com/watch?v=YkYpGhsCx4c
2b44ad62db3afcdccc7cf4ae8e8b9715.txt,https://www.youtube.com/watch?v=wxS5P7yDHRA
